Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
PYPL,"PayPal Holdings, Inc.",79.58,0.08,0.1,9403000.0,15290000.0,90.724,40.19
JNJ,Johnson & Johnson,168.31,0.0,0.0,10540000.0,6462000.0,440.043,23.44
BTG,B2Gold Corp.,4.14,0.04,0.98,9184000.0,10173000.0,4.449,18.82
PTON,"Peloton Interactive, Inc.",11.06,-0.6,-5.15,9117000.0,12429000.0,3.761,
FCX,Freeport-McMoRan Inc.,44.59,-0.36,-0.8,9721000.0,13457000.0,63.734,17.08
MRVL,"Marvell Technology, Inc.",42.51,-0.24,-0.56,8960000.0,11805000.0,36.27,
SLB,Schlumberger Limited,55.47,-0.39,-0.7,8782000.0,12046000.0,78.767,23.21
U,Unity Software Inc.,34.96,-0.18,-0.51,8669000.0,12449000.0,14.09,
KEY,KeyCorp,17.93,-0.14,-0.77,9259000.0,10794000.0,16.735,9.34
RLX,RLX Technology Inc.,2.67,-0.1,-3.61,8680000.0,16739999.999999998,4.133,10.27
MRO,Marathon Oil Corporation,27.85,-0.25,-0.89,8639000.0,10883000.0,17.687,5.35
DIS,The Walt Disney Company,106.0,0.31,0.29,8600000.0,15488000.0,193.301,59.22
OXY,Occidental Petroleum Corporation,64.43,-2.07,-3.11,8519000.0,12794000.0,58.561,5.35
KO,The Coca-Cola Company,60.55,0.32,0.53,10103000.0,12901000.0,261.849,26.56
BEKE,KE Holdings Inc.,18.44,-0.39,-2.07,7958000.0,13947000.0,23.547,
HPE,Hewlett Packard Enterprise Company,16.17,0.0,0.0,9436000.0,14008000.0,20.727,24.5
PBR-A,Petróleo Brasileiro S.A. - Petrobras,10.35,0.0,0.0,8288000.0,15164000.0,71.431,1.95
BKR,Baker Hughes Company,30.15,-0.44,-1.44,8023999.999999999,7775000.0,30.405,75.38
PCG,PG&E Corporation,15.83,0.1,0.64,7919000.0,16152999.999999998,33.602,18.85
CLVT,Clarivate Plc,10.82,-0.1,-0.92,5806000.0,7231000.0,7.295,
PR,Permian Resources Corporation,10.47,-0.24,-2.24,7956000.0,5929000.0,5.84,5.42
QCOM,QUALCOMM Incorporated,130.7,-0.33,-0.25,7952000.0,8457000.0,146.017,11.45
AUY,Yamana Gold Inc.,6.19,0.07,1.14,7906000.0,20154000.0,5.949,22.93
TJX,"The TJX Companies, Inc.",81.3,2.13,2.69,7737000.0,5593000.0,93.942,28.43
IVZ,Invesco Ltd.,18.52,-0.38,-2.01,7846000.0,4837000.0,8.423,9.31
AMCR,Amcor plc,11.74,-0.26,-2.17,7683000.0,7391000.0,17.481,21.35
BABA,Alibaba Group Holding Limited,119.44,-0.09,-0.08,7782000.0,26824000.0,316.222,153.13
RF,Regions Financial Corporation,22.83,-0.13,-0.57,7673000.0,7116000.0,21.333,10.01
PCAR,PACCAR Inc,111.08,8.83,8.64,7718000.0,2169000.0,38.63,14.93
RTX,Raytheon Technologies Corporation,99.47,3.22,3.35,8308000.0,4559000.0,146.227,33.16
IQ,"iQIYI, Inc.",5.78,-0.02,-0.34,7694000.0,19523000.0,5.47,
DAL,"Delta Air Lines, Inc.",38.8,-0.28,-0.72,7637000.0,9947000.0,24.878,18.83
JBLU,JetBlue Airways Corporation,8.47,-0.18,-2.08,7638000.0,9866000.0,2.743,
AGNC,AGNC Investment Corp.,11.5,-0.08,-0.69,7611000.0,12461000.0,6.574,
TGTX,"TG Therapeutics, Inc.",14.47,1.78,14.03,7569000.0,5179000.0,2.103,
NYCB,"New York Community Bancorp, Inc.",9.69,-0.07,-0.72,7470000.0,12695000.0,6.6,7.69
MRK,"Merck & Co., Inc.",108.52,-1.36,-1.24,7424000.0,9351000.0,275.142,18.0
BMY,Bristol-Myers Squibb Company,72.34,-0.92,-1.26,6079000.0,9139000.0,153.806,23.56
LAZR,"Luminar Technologies, Inc.",6.21,-0.23,-3.57,7184000.0,7220000.0,2.253,
MDT,Medtronic plc,80.8,-1.57,-1.91,7105000.0,7649000.0,107.479,25.09
INFY,Infosys Limited,18.9,-0.15,-0.79,5718000.0,7295000.0,79.095,26.62
DVN,Devon Energy Corporation,63.97,-1.79,-2.72,6960000.0,9449000.0,41.817,6.72
HBI,Hanesbrands Inc.,8.02,-0.24,-2.91,6999000.0,10054000.0,2.799,7.94
ORCL,Oracle Corporation,89.7,0.73,0.82,7003000.0,7560000.0,241.854,28.21
JPM,JPMorgan Chase & Co.,138.45,1.18,0.86,6942000.0,10676000.0,406.254,11.45
ALLY,Ally Financial Inc.,31.36,-0.94,-2.91,6774000.0,5723000.0,9.387,6.22
PG,The Procter & Gamble Company,141.82,0.77,0.55,6771000.0,6719000.0,334.573,24.88
SYF,Synchrony Financial,35.37,0.81,2.34,6648000.0,5484000.0,15.499,5.75
NEE,"NextEra Energy, Inc.",83.9,1.23,1.49,6652000.0,6217000.0,166.723,43.25
FLEX,Flex Ltd.,24.54,0.12,0.49,6636000.0,4517000.0,11.111,13.94
AVTR,"Avantor, Inc.",23.04,-0.61,-2.58,6532000.0,6065000.0,15.534,24.25
FITB,Fifth Third Bancorp,35.15,-0.36,-1.01,6586000.0,4747000.0,24.021,10.49
BP,BP p.l.c.,35.29,-0.29,-0.82,6558000.0,8434000.0,106.522,
SCHW,The Charles Schwab Corporation,79.25,1.52,1.96,6191000.0,7522000.0,147.939,22.64
HLN,Haleon plc,7.86,-0.02,-0.25,6510000.0,6782000.0,36.292,21.24
GGB,Gerdau S.A.,6.32,0.03,0.48,6449000.0,13400000.0,10.795,4.08
WMB,"The Williams Companies, Inc.",31.44,-0.24,-0.76,6448000.0,6365000.0,38.305,19.17
CRM,"Salesforce, Inc.",154.86,-1.01,-0.65,6371000.0,9674000.0,154.86,573.56
QS,QuantumScape Corporation,7.87,-0.39,-4.72,6455000.0,7560000.0,3.431,
IAA,"IAA, Inc.",41.75,-1.3,-3.02,6256000.0,1900000.0,5.585,18.07
KDP,Keurig Dr Pepper Inc.,34.98,0.29,0.84,7949000.0,7252000.0,49.54,27.33
ELAN,Elanco Animal Health Incorporated,12.95,-0.28,-2.12,6060000.0,7112000.0,6.141,
MUFG,"Mitsubishi UFJ Financial Group, Inc.",7.38,0.13,1.79,5854000.0,4303000.0,94.93,20.5
WBA,"Walgreens Boots Alliance, Inc.",35.9,-0.77,-2.1,6017000.0,6502000.0,30.964,7.14
DIDIY,DiDi Global Inc.,4.4,-0.2,-4.35,6006000.0,14331000.0,21.358,
CVX,Chevron Corporation,180.83,0.17,0.09,5985000.0,7833000.0,349.66,10.29
EQT,EQT Corporation,34.21,-1.03,-2.92,5957000.0,6576000.0,12.557,5.47
ENPH,"Enphase Energy, Inc.",219.47,-8.97,-3.93,5968000.0,3823000.0,29.831,103.52
TEVA,Teva Pharmaceutical Industries Limited,10.26,-0.12,-1.16,5836000.0,9831000.0,11.395,
M,"Macy's, Inc.",23.13,-0.27,-1.15,5782000.0,10126000.0,6.271,4.87
PARA,Paramount Global,20.83,-0.33,-1.56,5835000.0,12697000.0,13.659,4.74
KHC,The Kraft Heinz Company,39.82,-0.44,-1.09,5835000.0,6954000.0,48.777,40.63
ARRY,"Array Technologies, Inc.",24.04,0.79,3.4,5770000.0,3989000.0,3.618,
RBLX,Roblox Corporation,35.59,-0.92,-2.52,5671000.0,14682000.0,21.383,
SJR,Shaw Communications Inc.,29.54,0.82,2.86,5665000.0,883480.0,14.768,26.85
AA,Alcoa Corporation,52.87,1.12,2.16,5530000.0,5308000.0,9.356,10.29
PSTG,"Pure Storage, Inc.",27.66,0.61,2.26,5045000.0,3970000.0,8.37,553.2
VTRS,Viatris Inc.,11.6,-0.22,-1.86,5519000.0,9523000.0,14.067,17.58
AQUA,Evoqua Water Technologies Corp.,48.33,1.05,2.22,5383000.0,891262.0,5.891,81.92
EPD,Enterprise Products Partners L.P.,26.33,0.23,0.88,5410000.0,5512000.0,57.283,11.4
UMC,United Microelectronics Corporation,7.83,-0.15,-1.88,5412000.0,9109000.0,19.546,7.46
GPK,Graphic Packaging Holding Company,22.92,0.22,0.97,5242000.0,3027000.0,7.039,17.63
FTI,TechnipFMC plc,13.18,0.05,0.38,5344000.0,6922000.0,5.884,
LYG,Lloyds Banking Group plc,2.45,0.0,0.0,5513000.0,6861000.0,41.214,8.75
TXN,Texas Instruments Incorporated,177.04,-1.13,-0.63,5352000.0,5566000.0,160.677,18.56
V,Visa Inc.,223.89,-0.29,-0.13,5274000.0,7038000.0,474.114,31.98
DOW,Dow Inc.,58.2,0.16,0.28,5162000.0,5161000.0,40.959,7.53
CHPT,"ChargePoint Holdings, Inc.",11.42,-0.45,-3.79,5202000.0,9492000.0,3.902,
CTRA,Coterra Energy Inc.,25.2,-0.58,-2.25,5219000.0,10004000.0,19.869,4.57
PANW,"Palo Alto Networks, Inc.",151.14,1.8,1.21,5181000.0,4365000.0,45.698,
ABBV,AbbVie Inc.,147.69,-0.86,-0.58,5164000.0,5608000.0,261.187,19.69
UAA,"Under Armour, Inc.",11.72,-0.22,-1.84,5140000.0,8356000.0,4.994,24.42
UAL,"United Airlines Holdings, Inc.",49.3,0.02,0.04,5405000.0,8633000.0,16.118,22.21
FE,FirstEnergy Corp.,41.18,0.04,0.1,5056000.0,3445000.0,23.545,18.72
AG,First Majestic Silver Corp.,8.05,0.14,1.77,5078000.0,6325000.0,2.199,4025.0
NLY,"Annaly Capital Management, Inc.",22.41,-0.2,-0.88,5114000.0,7080000.0,10.485,2.98
GPS,"The Gap, Inc.",13.32,-0.16,-1.19,4985000.0,8469000.0,4.862,88.8
CRWD,"CrowdStrike Holdings, Inc.",104.6,-1.7,-1.6,5082000.0,5116000.0,24.518,
BSX,Boston Scientific Corporation,45.84,-0.01,-0.02,5554000.0,6759000.0,65.657,111.8
GSK,GSK plc,34.7,-0.66,-1.87,5018000.0,5436000.0,71.035,12.8
ONB,Old National Bancorp,17.03,-1.13,-6.22,5039000.0,1616000.0,4.988,14.94
APA,APA Corporation,44.06,-1.3,-2.87,5032000.0,6275000.0,14.166,4.17
DHR,Danaher Corporation,271.58,-5.42,-1.96,4989000.0,2567000.0,197.7,29.94
