Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
MPW,"Medical Properties Trust, Inc.",12.9,-0.03,-0.23,21139000.0,13094000.0,7.714,6.17
PCG,PG&E Corporation,15.63,-0.01,-0.06,20209000.0,14836000.0,33.178,18.83
GOLD,Barrick Gold Corporation,19.4,-0.55,-2.76,20753000.0,19779000.0,34.184,18.13
SWN,Southwestern Energy Company,5.34,-0.01,-0.19,21574000.0,22687000.0,5.893,2.32
PARA,Paramount Global,25.25,0.85,3.48,20263000.0,12676000.0,16.535,5.75
U,Unity Software Inc.,40.38,3.84,10.51,20329000.0,12690000.0,16.275,
XPEV,XPeng Inc.,11.05,-0.08,-0.72,20021000.0,31720000.0,9.493,
NCLH,Norwegian Cruise Line Holdings Ltd.,17.11,1.0,6.21,20525000.0,14450000.0,7.21,
DIDIY,DiDi Global Inc.,4.59,0.0,0.0,19687000.0,14752000.0,22.28,
DKNG,DraftKings Inc.,17.02,0.54,3.28,19638000.0,15255000.0,7.639,
LAZR,"Luminar Technologies, Inc.",7.68,0.54,7.56,19274000.0,7406000.0,2.786,
LU,Lufax Holding Ltd,3.12,-0.17,-5.17,19433000.0,20061000.0,7.132,4.05
WFC,Wells Fargo & Company,47.23,0.2,0.43,19031000.0,18558000.0,181.07,15.04
AUY,Yamana Gold Inc.,6.01,-0.13,-2.12,18872000.0,19417000.0,5.776,22.26
VZ,Verizon Communications Inc.,41.83,0.14,0.34,18439000.0,23503000.0,175.678,8.27
CSCO,"Cisco Systems, Inc.",49.32,0.75,1.54,17858000.0,18357000.0,202.611,17.81
SJI,"South Jersey Industries, Inc.",36.09,-0.02,-0.06,17413000.0,2751000.0,4.42,27.14
LYFT,"Lyft, Inc.",17.55,0.65,3.85,17368000.0,15574000.0,6.334,
FTCH,Farfetch Limited,7.53,0.1,1.35,17015000.0,17585000.0,2.871,
MRVL,"Marvell Technology, Inc.",48.76,2.64,5.72,17075000.0,11551000.0,41.602,
SLB,Schlumberger Limited,52.29,-3.41,-6.12,16828000.0,11144000.0,74.262,21.88
HBAN,Huntington Bancshares Incorporated,15.5,0.28,1.84,16912000.0,15190000.0,22.368,10.69
BP,BP p.l.c.,35.2,-1.24,-3.4,16773000.0,8192000.0,106.121,
NEE,"NextEra Energy, Inc.",75.6,1.36,1.83,18602000.0,7188000.0,150.229,36.17
CNHI,CNH Industrial N.V.,16.32,-1.58,-8.83,16763000.000000002,3983000.0,21.942,12.09
RBLX,Roblox Corporation,40.48,2.24,5.86,17201000.0,14365000.0,24.321,
ET,Energy Transfer LP,13.28,0.21,1.61,16265000.0,14314000.0,41.015,9.91
MRK,"Merck & Co., Inc.",103.46,-3.52,-3.29,16227000.0,9046000.0,262.312,17.16
MU,"Micron Technology, Inc.",63.17,0.57,0.91,15853000.0,15744000.0,68.93,11.01
CSX,CSX Corporation,32.64,1.05,3.32,15782000.0,13622000.0,68.623,16.74
PYPL,"PayPal Holdings, Inc.",86.96,4.05,4.88,16880000.0,14990000.0,99.137,43.48
HOOD,"Robinhood Markets, Inc.",11.14,0.36,3.34,15014000.0,9900000.0,9.309,
QS,QuantumScape Corporation,9.71,0.97,11.1,14949000.0,7445000.0,4.233,
CMCSA,Comcast Corporation,41.11,1.14,2.85,21295000.0,23283000.0,177.735,33.98
TSM,Taiwan Semiconductor Manufacturing Company Limited,96.65,1.91,2.02,14884000.0,15187000.0,501.227,14.85
FCX,Freeport-McMoRan Inc.,43.71,-1.1,-2.45,14550000.0,13059000.0,62.476,18.29
QCOM,QUALCOMM Incorporated,135.85,-2.61,-1.89,17102000.0,8422000.0,151.77,11.91
IBN,ICICI Bank Limited,20.93,0.8,3.97,11909000.0,8661000.0,75.239,19.75
CHPT,"ChargePoint Holdings, Inc.",12.97,0.51,4.09,13661000.0,9827000.0,4.432,
HAL,Halliburton Company,38.56,-2.28,-5.58,13507000.0,9228000.0,35.014,22.16
KMI,"Kinder Morgan, Inc.",18.45,0.08,0.44,13115000.0,14054000.0,41.471,16.47
AGNC,AGNC Investment Corp.,12.14,0.19,1.59,13286000.0,11634000.0,6.976,
SQ,"Block, Inc.",88.41,4.51,5.38,13227000.0,12638000.0,52.875,
KO,The Coca-Cola Company,60.28,-1.05,-1.71,16771999.999999998,12525000.0,260.681,26.44
SCHW,The Charles Schwab Corporation,76.62,-1.63,-2.08,12177000.0,7882000.0,143.03,21.89
OXY,Occidental Petroleum Corporation,62.47,-1.03,-1.62,12933000.0,12431000.0,56.78,5.18
LLY,Eli Lilly and Company,330.7,-11.87,-3.46,12999000.0,2716000.0,314.224,49.73
KGC,Kinross Gold Corporation,4.6,-0.14,-2.95,13417000.0,16478000.000000002,5.913,18.4
RLX,RLX Technology Inc.,2.49,0.05,2.05,13039000.0,15005000.0,3.854,11.32
PBR-A,Petróleo Brasileiro S.A. - Petrobras,9.72,-0.47,-4.61,12757000.0,13370000.0,68.083,1.86
HPE,Hewlett Packard Enterprise Company,16.41,0.3,1.86,13329000.0,13877000.0,21.035,24.86
VTRS,Viatris Inc.,12.19,-0.07,-0.57,13519000.0,9524000.0,14.783,18.19
RKT,"Rocket Companies, Inc.",10.78,1.05,10.79,13012000.0,3003000.0,21.423,5.98
AMCR,Amcor plc,12.2,0.13,1.08,12069000.0,7222000.0,18.166,22.18
GPS,"The Gap, Inc.",14.8,0.64,4.52,12644000.0,8117000.000000001,5.403,92.5
JPM,JPMorgan Chase & Co.,138.94,-0.65,-0.47,11803000.0,10133000.0,407.692,11.49
TXN,Texas Instruments Incorporated,184.72,2.62,1.44,11658000.0,5395000.0,167.356,19.63
DIS,The Walt Disney Company,113.21,3.82,3.49,13012000.0,15581000.0,206.81,64.32
UMC,United Microelectronics Corporation,8.61,0.11,1.29,11477000.0,8826000.0,21.991,8.12
AMAT,"Applied Materials, Inc.",124.26,5.25,4.41,11176000.0,6807000.0,104.761,16.7
UNH,UnitedHealth Group Incorporated,470.83,-26.17,-5.27,11152000.0,3432000.0,439.92,22.23
MS,Morgan Stanley,99.21,1.02,1.04,11117000.0,7155000.0,166.177,16.13
CX,"CEMEX, S.A.B. de C.V.",5.52,0.01,0.18,10856000.0,4621000.0,8.103,1.47
ARRY,"Array Technologies, Inc.",20.22,-2.27,-10.09,10865000.0,4182000.0000000005,3.043,
MRO,Marathon Oil Corporation,26.19,-0.59,-2.2,10664000.0,10576000.0,16.632,5.03
ROKU,"Roku, Inc.",65.47,5.42,9.03,10773000.0,7692000.0,9.118,55.48
NET,"Cloudflare, Inc.",63.29,7.78,14.02,10794000.0,5358000.0,20.799,
GGB,Gerdau S.A.,6.12,-0.28,-4.38,10428000.0,12679000.0,10.454,3.85
ALLY,Ally Financial Inc.,35.2,1.36,4.02,10466000.0,5930000.0,10.536,6.98
CVX,Chevron Corporation,169.01,-2.35,-1.37,10457000.0,8151999.999999999,326.804,9.25
BMY,Bristol-Myers Squibb Company,72.77,1.54,2.16,10482000.0,8929000.0,154.721,23.7
BTG,B2Gold Corp.,3.9,-0.17,-4.18,10425000.0,10027000.0,4.191,16.96
BSX,Boston Scientific Corporation,48.07,0.53,1.11,10619000.0,6345000.0,68.851,114.45
SLM,SLM Corporation,14.8,-2.99,-16.81,10859000.0,1348000.0,3.703,4.85
BB,BlackBerry Limited,4.58,0.09,2.0,10267000.0,7294000.0,2.664,
UAL,"United Airlines Holdings, Inc.",52.31,2.09,4.16,11011000.0,8387000.0,17.102,23.78
FSR,Fisker Inc.,8.39,0.62,7.98,10475000.0,5552000.0,2.617,
CVS,CVS Health Corporation,86.18,-1.31,-1.5,11156000.0,7219000.0,113.238,36.36
COP,ConocoPhillips,111.3,-6.4,-5.44,10274000.0,5953000.0,138.688,8.0
W,Wayfair Inc.,72.73,6.22,9.35,9988000.0,5654000.0,7.791,
JNJ,Johnson & Johnson,165.54,0.62,0.38,10089000.0,6961000.0,432.801,24.6
COMP,"Compass, Inc.",4.76,0.35,7.94,10382000.0,3267000.0,2.066,
CRM,"Salesforce, Inc.",174.64,2.82,1.64,10653000.0,10057000.0,174.64,671.69
INFY,Infosys Limited,19.51,0.49,2.58,10215000.0,7322000.0,81.331,27.48
CVE,Cenovus Energy Inc.,18.41,-0.84,-4.36,9887000.0,6161000.0,35.327,9.39
SAN,"Banco Santander, S.A.",3.73,0.22,6.27,9779000.0,4014999.9999999995,62.83,6.43
TOST,"Toast, Inc.",24.74,1.59,6.87,9734000.0,5609000.0,12.883,
MTCH,"Match Group, Inc.",52.57,1.16,2.26,10350000.0,4395000.0,14.683,44.18
IVZ,Invesco Ltd.,20.21,1.29,6.82,9457000.0,4971000.0,9.191,13.56
LUV,Southwest Airlines Co.,36.82,1.19,3.34,9045000.0,6533000.0,21.862,42.32
AIG,"American International Group, Inc.",59.03,-2.2,-3.59,9787000.0,4452000.0,43.858,3.5
ATUS,"Altice USA, Inc.",5.38,0.2,3.86,9596000.0,5782000.0,2.453,3.49
ERIC,Telefonaktiebolaget LM Ericsson (publ),6.0,0.12,2.04,9581000.0,10562000.0,19.98,11.11
NYCB,"New York Community Bancorp, Inc.",10.41,0.26,2.56,9321000.0,10858000.0,7.091,8.26
PATH,UiPath Inc.,17.6,0.5,2.92,9418000.0,6266000.0,9.73,
SHEL,Shell plc,57.63,-0.69,-1.18,9676000.0,4327000.0,201.911,5.04
DAL,"Delta Air Lines, Inc.",39.9,0.01,0.03,9547000.0,9849000.0,25.583,19.56
CFLT,"Confluent, Inc.",27.08,2.39,9.68,9276000.0,3397000.0,7.756,
GILD,"Gilead Sciences, Inc.",81.39,-2.61,-3.11,10867000.0,7285000.0,102.083,30.83
FLEX,Flex Ltd.,24.34,0.56,2.35,9223000.0,4554000.0,10.979,13.52
ON,ON Semiconductor Corporation,82.12,4.28,5.5,9215000.0,5867000.0,35.511,20.13
ZIM,ZIM Integrated Shipping Services Ltd.,22.0,1.61,7.9,9309000.0,4184999.9999999995,2.641,0.45
DB,Deutsche Bank Aktiengesellschaft,12.58,-0.91,-6.75,8898000.0,3918000.0,25.628,7.27
COTY,Coty Inc.,10.39,0.14,1.37,8939000.0,5697000.0,8.833,115.44
BAX,Baxter International Inc.,47.01,0.73,1.58,8985000.0,5367000.0,23.699,23.5
CRK,"Comstock Resources, Inc.",12.05,0.11,0.92,8975000.0,3771000.0,2.817,3.36
CNC,Centene Corporation,72.57,-2.57,-3.42,9384000.0,3498000.0,41.093,21.53
MCHP,Microchip Technology Incorporated,84.53,3.37,4.15,8868000.0,4684000.0,46.492,25.77
KHC,The Kraft Heinz Company,39.99,-0.55,-1.36,8762000.0,6575000.0,48.985,40.81
PDD,Pinduoduo Inc.,99.61,-3.37,-3.27,8762000.0,10465000.0,125.946,36.22
DVN,Devon Energy Corporation,60.95,-0.94,-1.52,8748000.0,8895000.0,39.843,6.4
LI,Li Auto Inc.,26.67,0.33,1.25,8712000.0,10900000.0,26.023,2667.0
TAL,TAL Education Group,7.14,-0.13,-1.79,8574000.0,10005000.0,4.633,
BX,Blackstone Inc.,100.03,2.82,2.9,8649000.0,5620000.0,120.677,42.39
TMUS,"T-Mobile US, Inc.",146.95,-4.02,-2.66,8662000.0,5231000.0,182.828,119.47
CTRA,Coterra Energy Inc.,24.73,0.19,0.77,9428000.0,9953000.0,19.499,4.49
AG,First Majestic Silver Corp.,8.03,-0.1,-1.23,8521000.0,6263000.0,2.189,4015.0
CPG,Crescent Point Energy Corp.,6.98,-0.25,-3.46,8430000.0,6636000.0,3.861,2.57
AZN,AstraZeneca PLC,63.15,-0.41,-0.65,8717000.0,5073000.0,201.347,98.67
TJX,"The TJX Companies, Inc.",80.39,-2.03,-2.46,9314000.0,5565000.0,92.891,28.11
MET,"MetLife, Inc.",69.71,-2.97,-4.09,8329000.000000001,3731000.0,54.695,25.91
CLF,Cleveland-Cliffs Inc.,21.63,-0.26,-1.19,8394000.0,12035000.0,11.146,4.57
GE,General Electric Company,83.94,1.62,1.97,7597000.0,7993000.0,91.719,158.38
CTVA,"Corteva, Inc.",62.0,-2.48,-3.85,8282999.999999999,2972000.0,44.299,37.35
BRX,Brixmor Property Group Inc.,23.9,0.24,1.01,8215000.0,2305000.0,7.168,21.93
MO,"Altria Group, Inc.",46.97,-0.57,-1.2,9916000.0,7768000.0,84.178,14.72
JD,"JD.com, Inc.",59.31,-1.16,-1.92,8227000.0,8506000.0,105.966,348.88
BN,Brookfield Corporation,38.17,1.12,3.02,8226000.000000001,2969000.0,62.517,18.44
STNE,StoneCo Ltd.,11.47,0.12,1.06,8202000.0,5647000.0,3.586,
SNOW,Snowflake Inc.,178.05,12.83,7.77,8398000.0,5551000.0,57.261,
WMB,"The Williams Companies, Inc.",32.21,0.35,1.1,8032999.999999999,6495000.0,39.243,19.64
TTD,"The Trade Desk, Inc.",57.01,4.7,8.98,7974000.0,4731000.0,27.907,712.62
CWK,Cushman & Wakefield plc,15.04,0.85,5.99,7904000.0,2576000.0,3.395,11.06
PACB,"Pacific Biosciences of California, Inc.",12.0,0.52,4.53,8327999.999999999,4546000.0,2.955,
S,"SentinelOne, Inc.",16.74,0.92,5.82,8170999.999999999,4900000.0,4.732,
HL,Hecla Mining Company,6.22,-0.06,-0.96,7770000.0,8957000.0,3.771,207.33
TDOC,"Teladoc Health, Inc.",33.2,2.46,8.0,7702000.0,4342000.0,5.376,
MUFG,"Mitsubishi UFJ Financial Group, Inc.",7.22,-0.18,-2.43,7775000.0,4717000.0,92.872,20.63
SYF,Synchrony Financial,37.79,2.48,7.02,7700000.0,5523000.0,16.56,6.14
PSTG,"Pure Storage, Inc.",30.27,0.72,2.44,8583000.0,4106000.0,9.159,504.5
TME,Tencent Music Entertainment Group,8.89,0.02,0.23,8003000.0,12360000.0,15.2,32.93
RUN,Sunrun Inc.,28.39,1.04,3.8,7597000.0,6945000.0,6.05,86.03
AVTR,"Avantor, Inc.",24.88,0.45,1.84,7574000.0,5786000.0,16.774,27.34
X,United States Steel Corporation,29.23,-0.11,-0.37,7510000.0,7046000.0,6.848,2.41
