Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
INFY,Infosys Limited,18.8,0.11,0.59,7983000.0,7256000.0,79.181,26.48
CLVT,Clarivate Plc,11.12,0.07,0.63,7978000.0,7394000.0,7.497,
CHRW,"C.H. Robinson Worldwide, Inc.",100.17,3.56,3.68,7920000.0,1529000.0,11.791,12.14
PHM,"PulteGroup, Inc.",56.89,4.9,9.42,7744000.0,2120000.0,13.118,5.88
NEM,Newmont Corporation,52.93,0.19,0.36,7915000.0,7153000.0,42.013,43.39
AMCR,Amcor plc,12.06,0.28,2.38,12659000.0,7215000.0,17.958,21.93
DAL,"Delta Air Lines, Inc.",39.1,0.7,1.82,7848000.0,9923000.0,25.07,19.17
SYY,Sysco Corporation,77.46,-0.64,-0.82,7850000.0,2305000.0,39.254,27.47
PSX,Phillips 66,100.27,-6.15,-5.78,7653000.0,3127000.0,47.391,4.52
JBLU,JetBlue Airways Corporation,8.0,0.15,1.91,7762000.0,9568000.0,2.591,
PATH,UiPath Inc.,15.36,0.79,5.42,7656000.0,6126000.0,8.492,
USB,U.S. Bancorp,49.8,1.0,2.05,7714000.0,9841000.0,76.244,13.5
GGB,Gerdau S.A.,6.5,0.16,2.52,7707000.0,12814000.0,11.103,4.09
TEVA,Teva Pharmaceutical Industries Limited,10.54,0.28,2.73,7859000.0,9966000.0,11.814,
BTG,B2Gold Corp.,3.97,0.03,0.76,7678000.0,10103000.0,4.297,18.05
HAL,Halliburton Company,41.22,0.88,2.18,7547000.0,9202000.0,37.43,23.69
DVN,Devon Energy Corporation,63.24,0.9,1.44,7404000.0,9390000.0,41.34,6.64
MDT,Medtronic plc,83.69,1.11,1.34,6948000.0,7662000.0,111.323,25.99
HBI,Hanesbrands Inc.,8.44,0.36,4.46,7376000.0,9740000.0,2.945,8.36
UAA,"Under Armour, Inc.",12.39,0.26,2.14,7350000.0,8193000.0,5.257,25.81
CHPT,"ChargePoint Holdings, Inc.",12.14,0.44,3.76,7265000.0,9748000.0,4.148,
IBM,International Business Machines Corporation,134.73,-0.57,-0.42,7202000.0,4565000.0,120.761,22.13
NCLH,Norwegian Cruise Line Holdings Ltd.,15.21,0.37,2.49,8537000.0,14737000.0,6.409,
RF,Regions Financial Corporation,23.54,0.34,1.47,7184000.0,6934000.0,21.997,10.42
VTRS,Viatris Inc.,12.16,0.22,1.84,10255000.0,9410000.0,14.746,18.42
JNPR,"Juniper Networks, Inc.",32.3,0.17,0.53,6858000.0,3212000.0,10.483,25.23
MS,Morgan Stanley,97.33,1.37,1.43,6944000.0,7190000.0,163.028,15.83
HOOD,"Robinhood Markets, Inc.",10.41,0.26,2.56,7128000.0,9994000.0,8.699,
HST,"Host Hotels & Resorts, Inc.",18.85,0.32,1.73,7041000.0,6691000.0,13.673,16.68
IRM,Iron Mountain Incorporated,54.58,0.12,0.22,7009000.0,1333000.0,15.867,32.11
LI,Li Auto Inc.,24.9,0.39,1.59,7260000.0,11593000.0,24.296,2490.0
M,"Macy's, Inc.",23.63,0.31,1.33,6984000.0,9851000.0,6.406,4.97
VOD,Vodafone Group Public Limited Company,11.58,-0.04,-0.34,6981000.0,8556000.0,31.495,14.66
MPW,"Medical Properties Trust, Inc.",12.95,0.19,1.49,8002000.000000001,13196000.0,7.744,6.2
VICI,VICI Properties Inc.,34.18,0.3,0.89,6871000.0,6304000.0,35.342,32.87
PAGP,"Plains GP Holdings, L.P.",13.09,0.08,0.61,6831000.0,2612000.0,3.156,12.23
CX,"CEMEX, S.A.B. de C.V.",5.34,0.05,0.95,6804000.0,4552000.0,7.839,1.42
UPS,"United Parcel Service, Inc.",185.23,8.26,4.67,6794000.0,2956000.0,164.844,14.94
JPM,JPMorgan Chase & Co.,139.96,0.83,0.6,9048000.0,10328000.0,410.685,11.67
TAL,TAL Education Group,7.31,-0.13,-1.75,6584000.0,9970000.0,4.743,
AMAT,"Applied Materials, Inc.",111.49,3.29,3.04,6572000.0,6812000.0,93.995,14.99
BK,The Bank of New York Mellon Corporation,50.57,0.8,1.61,6286000.0,5002000.0,40.883,17.56
PBR-A,Petróleo Brasileiro S.A. - Petrobras,10.32,0.28,2.79,6603000.0,13609000.0,74.427,1.98
CRM,"Salesforce, Inc.",167.97,3.22,1.95,6414000.0,9999000.0,167.97,646.04
BEKE,KE Holdings Inc.,18.34,-0.1,-0.54,6280000.0,13236000.0,22.974,
DIS,The Walt Disney Company,108.49,0.9,0.84,6372000.0,15570000.0,198.187,61.99
AUR,"Aurora Innovation, Inc.",1.82,0.09,5.2,6354000.0,2245000.0,2.119,
ALGM,"Allegro MicroSystems, Inc.",38.17,3.74,10.86,6312000.0,1236000.0,7.302,63.62
EW,Edwards Lifesciences Corporation,76.7,0.64,0.84,6272000.0,4810000.0,47.421,33.06
HZNP,Horizon Therapeutics Public Limited Company,109.72,-0.33,-0.3,6554000.0,4301000.0,25.059,46.1
QS,QuantumScape Corporation,8.51,0.48,5.98,6649000.0,7452000.0,3.71,
OGS,"ONE Gas, Inc.",82.36,2.0,2.49,6198000.0,482062.0,4.459,20.69
PDD,Pinduoduo Inc.,97.98,0.83,0.85,6853000.0,10633000.0,123.885,35.63
ASX,"ASE Technology Holding Co., Ltd.",7.2,-0.17,-2.31,6115000.0,7136000.0,15.436,6.73
PG,The Procter & Gamble Company,142.38,1.37,0.97,9371000.0,6669000.0,335.894,24.98
CVE,Cenovus Energy Inc.,19.98,0.22,1.11,6181000.0,6326000.0,38.617,10.19
ORCL,Oracle Corporation,88.46,1.11,1.27,5855000.0,7300000.0,238.51,27.82
TECK,Teck Resources Limited,43.3,1.96,4.74,6138000.0,3430000.0,22.18,6.87
RITM,Rithm Capital Corp.,9.41,0.13,1.4,6117000.0,4757000.0,4.458,4.83
LYG,Lloyds Banking Group plc,2.59,0.01,0.39,6259000.0,6719000.0,43.674,9.25
TMUS,"T-Mobile US, Inc.",149.31,2.33,1.59,6068000.0,5206000.0,185.764,124.42
FTNT,"Fortinet, Inc.",52.34,1.29,2.53,6031000.0,5366000.0,40.89,58.16
TFC,Truist Financial Corporation,49.39,0.94,1.94,5962000.0,7428000.0,65.532,11.15
SLB,Schlumberger Limited,56.98,0.64,1.14,5951000.0,11266000.0,80.922,23.84
RLX,RLX Technology Inc.,2.48,0.0,0.0,6081000.0,15270000.0,3.839,11.27
MDLZ,"Mondelez International, Inc.",65.44,0.6,0.93,5935000.0,5896000.0,89.366,29.08
CL,Colgate-Palmolive Company,74.53,1.65,2.26,5889000.0,3983000.0,62.249,34.99
HPQ,HP Inc.,29.14,0.32,1.11,5884000.0,7210000.0,28.62,9.55
SJR,Shaw Communications Inc.,29.76,0.26,0.88,5869000.0,959359.0,14.88,27.05
CIG,Companhia Energética de Minas Gerais,2.24,0.11,5.16,5869000.0,6390000.0,5.864,8.96
NKE,"NIKE, Inc.",127.33,0.96,0.76,7473000.0,7867000.0,197.433,35.97
GSK,GSK plc,35.26,0.14,0.4,5838000.0,5265000.0,72.181,13.01
SBUX,Starbucks Corporation,109.14,0.74,0.68,5815000.0,6809000.0,125.271,38.57
MQ,"Marqeta, Inc.",6.63,0.19,2.95,5768000.0,5104000.0,3.614,
AZN,AstraZeneca PLC,65.37,-0.47,-0.71,5744000.0,5009000.0,202.901,102.14
