Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,SEC Form 4 Link,Insider_id
HUANG JEN HSUN,President and CEO,Nov 21,Option Exercise,3.15,229603.0,724397.0,6817094.0,Nov 22 04:22 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000170/xslF345X03/wf-form4_166915215334946.xml,1197649
Dabiri John,Director,Nov 21,Sale,151.11,495.0,74799.0,2710.0,Nov 22 04:15 PM,http://www.sec.gov/Archives/edgar/data/1045810/000181822422000001/xslF345X03/wf-form4_166915171448652.xml,1818224
STEVENS MARK A,Director,Oct 13,Sale,119.65,87500.0,10469235.0,2310193.0,Oct 17 05:51 PM,http://www.sec.gov/Archives/edgar/data/1045810/000119903922000004/xslF345X03/wf-form4_166604344880152.xml,1199039
HUANG JEN HSUN,President and CEO,Oct 11,Option Exercise,3.15,229500.0,724072.0,6587491.0,Oct 13 07:10 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000159/xslF345X03/wf-form4_166570261383399.xml,1197649
STEVENS MARK A,Director,Oct 11,Sale,116.49,85000.0,9902020.0,2397693.0,Oct 13 07:10 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000160/xslF345X03/wf-form4_166570263200262.xml,1199039
HUANG JEN HSUN,President and CEO,Sep 06,Option Exercise,3.43,1200000.0,4113000.0,6373829.0,Sep 08 07:34 PM,http://www.sec.gov/Archives/edgar/data/1045810/000119764922000007/xslF345X03/wf-form4_166268005642025.xml,1197649
Dabiri John,Director,Sep 01,Sale,142.06,945.0,134247.0,3205.0,Sep 06 06:39 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000153/xslF345X03/wf-form4_166250393531809.xml,1818224
STEVENS MARK A,Director,Jun 14,Sale,158.1,113800.0,17991780.0,2482693.0,Jun 15 06:57 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000117/xslF345X03/wf-form4_165533382613746.xml,1199039
STEVENS MARK A,Director,Jun 13,Sale,158.03,113850.0,17991658.0,2596493.0,Jun 15 06:57 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000117/xslF345X03/wf-form4_165533382613746.xml,1199039
Shoquist Debora,"EVP, Operations",Jun 08,Sale,188.23,23644.0,4450583.0,186476.0,Jun 09 04:46 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000115/xslF345X03/wf-form4_165480758554846.xml,1283854
Dabiri John,Director,May 27,Sale,185.59,2200.0,408298.0,2712.0,Jun 01 04:30 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000085/xslF345X03/wf-form4_165411537964674.xml,1818224
STEVENS MARK A,Director,May 27,Sale,185.2,278000.0,51485542.0,2710343.0,Jun 01 04:28 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000084/xslF345X03/wf-form4_165411531191274.xml,1199039
COXE TENCH,Director,Mar 28,Sale,274.06,100000.0,27405720.0,3597136.0,Mar 29 07:26 PM,http://www.sec.gov/Archives/edgar/data/1045810/000122520822005213/xslF345X03/doc4.xml,1197647
PERRY MARK L,Director,Mar 18,Sale,263.8,16716.0,4409699.0,11524.0,Mar 21 06:16 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000052/xslF345X03/wf-form4_164790097817404.xml,1190270
HUANG JEN HSUN,President and CEO,Mar 01,Option Exercise,3.62,292340.0,1056809.0,5471307.0,Mar 02 06:58 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000010/xslF345X03/wf-form4_164626544541265.xml,1197649
HUANG JEN HSUN,President and CEO,Mar 01,Sale,237.12,292340.0,69321000.0,5178967.0,Mar 02 06:58 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000010/xslF345X03/wf-form4_164626544541265.xml,1197649
Shoquist Debora,"EVP, Operations",Jan 27,Sale,205.0,23532.0,4824060.0,162944.0,Jan 27 09:00 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581023000008/xslF345X03/wf-form4_167487118994414.xml,1283854
Kress Colette,EVP & Chief Financial Officer,Jan 26,Sale,200.0,10741.0,2148200.0,536960.0,Jan 27 07:15 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581023000006/xslF345X03/wf-form4_167486488448198.xml,1588670
STEVENS MARK A,Director,Jan 13,Sale,167.42,20000.0,3348400.0,1170888.0,Jan 17 04:15 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581023000004/xslF345X03/wf-form4_167399011794948.xml,1199039
STEVENS MARK A,Director,Jan 12,Sale,164.7,45000.0,7411500.0,1190888.0,Jan 17 04:15 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581023000004/xslF345X03/wf-form4_167399011794948.xml,1199039
STEVENS MARK A,Director,Jan 10,Sale,157.92,90000.0,14212800.0,1235888.0,Jan 11 07:36 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581023000002/xslF345X03/wf-form4_167348377750508.xml,1199039
STEVENS MARK A,Director,Jan 09,Sale,158.84,120000.0,19061100.0,1325888.0,Jan 11 07:36 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581023000002/xslF345X03/wf-form4_167348377750508.xml,1199039
STEVENS MARK A,Director,Dec 21,Sale,165.09,60000.0,9905486.0,2250193.0,Dec 22 04:02 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000193/xslF345X03/wf-form4_167174295683123.xml,1199039
Dabiri John,Director,Dec 19,Sale,165.8,293.0,48579.0,2417.0,Dec 19 06:51 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000191/xslF345X03/wf-form4_167149387294827.xml,1818224
Robertson Donald F Jr,Principal Accounting Officer,Dec 15,Sale,167.89,2494.0,418718.0,56617.0,Dec 16 04:24 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000188/xslF345X03/wf-form4_167122582434301.xml,1526111
HUANG JEN HSUN,President and CEO,Dec 13,Option Exercise,4.0,237500.0,950000.0,7782991.0,Dec 14 06:29 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000177/xslF345X03/wf-form4_167106053996910.xml,1197649
HUANG JEN HSUN,President and CEO,Dec 08,Option Exercise,4.0,237500.0,950000.0,7545491.0,Dec 09 05:29 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000175/xslF345X03/wf-form4_167062493640126.xml,1197649
HUANG JEN HSUN,President and CEO,Nov 29,Option Exercise,3.15,490897.0,1548780.0,7307991.0,Dec 01 05:36 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000173/xslF345X03/wf-form4_166993417765849.xml,1197649
HUANG JEN HSUN,President and CEO,Nov 21,Option Exercise,3.15,229603.0,724397.0,6817094.0,Nov 22 04:22 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000170/xslF345X03/wf-form4_166915215334946.xml,1197649
Dabiri John,Director,Nov 21,Sale,151.11,495.0,74799.0,2710.0,Nov 22 04:15 PM,http://www.sec.gov/Archives/edgar/data/1045810/000181822422000001/xslF345X03/wf-form4_166915171448652.xml,1818224
STEVENS MARK A,Director,Oct 13,Sale,119.65,87500.0,10469235.0,2310193.0,Oct 17 05:51 PM,http://www.sec.gov/Archives/edgar/data/1045810/000119903922000004/xslF345X03/wf-form4_166604344880152.xml,1199039
HUANG JEN HSUN,President and CEO,Oct 11,Option Exercise,3.15,229500.0,724072.0,6587491.0,Oct 13 07:10 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000159/xslF345X03/wf-form4_166570261383399.xml,1197649
STEVENS MARK A,Director,Oct 11,Sale,116.49,85000.0,9902020.0,2397693.0,Oct 13 07:10 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000160/xslF345X03/wf-form4_166570263200262.xml,1199039
HUANG JEN HSUN,President and CEO,Sep 06,Option Exercise,3.43,1200000.0,4113000.0,6373829.0,Sep 08 07:34 PM,http://www.sec.gov/Archives/edgar/data/1045810/000119764922000007/xslF345X03/wf-form4_166268005642025.xml,1197649
Dabiri John,Director,Sep 01,Sale,142.06,945.0,134247.0,3205.0,Sep 06 06:39 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000153/xslF345X03/wf-form4_166250393531809.xml,1818224
STEVENS MARK A,Director,Jun 14,Sale,158.1,113800.0,17991780.0,2482693.0,Jun 15 06:57 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000117/xslF345X03/wf-form4_165533382613746.xml,1199039
STEVENS MARK A,Director,Jun 13,Sale,158.03,113850.0,17991658.0,2596493.0,Jun 15 06:57 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000117/xslF345X03/wf-form4_165533382613746.xml,1199039
Shoquist Debora,"EVP, Operations",Jun 08,Sale,188.23,23644.0,4450583.0,186476.0,Jun 09 04:46 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000115/xslF345X03/wf-form4_165480758554846.xml,1283854
Dabiri John,Director,May 27,Sale,185.59,2200.0,408298.0,2712.0,Jun 01 04:30 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000085/xslF345X03/wf-form4_165411537964674.xml,1818224
STEVENS MARK A,Director,May 27,Sale,185.2,278000.0,51485542.0,2710343.0,Jun 01 04:28 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000084/xslF345X03/wf-form4_165411531191274.xml,1199039
COXE TENCH,Director,Mar 28,Sale,274.06,100000.0,27405720.0,3597136.0,Mar 29 07:26 PM,http://www.sec.gov/Archives/edgar/data/1045810/000122520822005213/xslF345X03/doc4.xml,1197647
PERRY MARK L,Director,Mar 18,Sale,263.8,16716.0,4409699.0,11524.0,Mar 21 06:16 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000052/xslF345X03/wf-form4_164790097817404.xml,1190270
HUANG JEN HSUN,President and CEO,Mar 01,Option Exercise,3.62,292340.0,1056809.0,5471307.0,Mar 02 06:58 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000010/xslF345X03/wf-form4_164626544541265.xml,1197649
HUANG JEN HSUN,President and CEO,Mar 01,Sale,237.12,292340.0,69321000.0,5178967.0,Mar 02 06:58 PM,http://www.sec.gov/Archives/edgar/data/1045810/000104581022000010/xslF345X03/wf-form4_164626544541265.xml,1197649
